"19.149","D","+ Entfernung sessiler Polyp bis 1 cm Durchmesser bei Rektoskopie/Sigmoidoskopie, pro Polyp","","","2001-01-01","2199-12-31","2001-11-08"
"19.15","D","+ Entfernung sessiler Polyp mehr als 1 cm Durchmesser, bei Rektoskopie/Sigmoidoskopie, pro Polyp","","","2001-01-01","2199-12-31","2001-11-08"
"19.151","D","=+ Entfernung polypöser Läsionen mit Hot-Biopsy bei Rektoskopie/Sigmoidoskopie","","","2001-01-01","2199-12-31","2001-11-08"
"19.152","D","=+ Einlegen einer Prothese in Rektum bei Rektoskopie/Sigmoidoskopie","Tubus, Stent.","","2001-01-01","2199-12-31","2001-11-08"
"19.153","D","Rektoskopie, starr","","","2001-01-01","2199-12-31","2001-11-08"
"19.161","D","Anoskopie","","","2001-01-01","2199-12-31","2001-11-08"
"19.162","D","=+ Abstrich mit Bürste für Zytologie/Bakteriologie/Mikrobiologie bei Anoskopie","","","2001-01-01","2199-12-31","2001-11-08"
"19.163","D","=+ Biopsie(n) mit Zange bei Anoskopie","","","2001-01-01","2199-12-31","2001-11-08"
"19.164","D","=+ Blutstillung bei Anoskopie, jede Methode, als alleinige Zuschlagsleistung","","","2001-01-01","2199-12-31","2001-11-08"
"19.165","D","=+ Entfernung von Polypen bei Anoskopie, jede Methode","","","2001-01-01","2199-12-31","2001-11-08"
"19.166","D","=+ Hämorrhoidalbehandlung bei Anoskopie, jede Methode pro Sitzung","Gilt auch für Fissuren, Erosionen.","","2001-01-01","2199-12-31","2001-11-08"
"19.171","D","Ballonexpulsions-Test, rektal, durch den Facharzt (Bestandteil von 'Allgemeine Grundleistungen')","Messung rektoanaler Wandcompliance mittels Ballon.","","2001-01-01","2199-12-31","2001-11-08"
"19.172","D","Biofeedback-Training der analen Sphinkterfunktion durch den Facharzt, erste Sitzung","Bei Inkontinenz und anderen Entleerungsstörungen.","","2001-01-01","2199-12-31","2001-11-08"
"19.173","D","Biofeedback-Training der analen Sphinkterfunktion durch den Facharzt, jede weitere Sitzung","Bei Inkontinenz und anderen Entleerungsstörungen.","","2001-01-01","2199-12-31","2001-11-08"
"19.174","D","Legen eines Darmrohrs (Rektum) durch den Facharzt","","","2001-01-01","2199-12-31","2001-11-08"
"19.175","D","Digitale Ausräumung des Rektums durch den Facharzt","","","2001-01-01","2009-02-28","2008-11-28"
"19.175","D","Digitale Ausräumung des Rektums durch den Facharzt beim Kind/Jugendlichen älter als 7 Jahre und Erwachsenen","","","2009-03-01","2199-12-31","2008-11-28"
"19.176","D","Digitale Ausräumung des Rektums durch den Facharzt beim Kind bis 7 Jahre","","","2001-01-01","2199-12-31","2001-11-08"
"19.177","D","Therapeutischer Einlauf, nur Rektum, durch den Facharzt (Bestandteil von 'Allgemeine Grundleistungen')","","","2001-01-01","2199-12-31","2001-11-08"
"19.178","D","Therapeutischer Einlauf, Kolon, durch den Facharzt, (Bestandteil von 'Allgemeine Grundleistungen')","","","2001-01-01","2199-12-31","2001-11-08"
"19.179","D","Behandlung einer Analfissur durch Unterspritzung","Inkl. allf. Lokalanästhesie.","","2001-01-01","2199-12-31","2001-11-08"
"19.18","D","Bougierung des Analkanals bei Striktur, durch den Facharzt","","","2001-01-01","2199-12-31","2001-11-08"
"19.181","D","Leberbiopsie, perkutan","Inkl. allf. auf Biopsie fokussierte Ultraschalluntersuchung; inkl. allf. Lokalanästhesie.","","2001-01-01","2199-12-31","2001-11-08"
"19.182","D","Chirurgische/gastroenterologische Laparoskopie, diagnostisch","Obligatorische Bilddokumentation inbegriffen; max. zwei Zugänge.","Therapeutische chirurgische Laparoskopie siehe Kapitel [20].","2001-01-01","2007-03-31","2007-01-08"
"19.182","D","Chirurgische/gastroenterologische Laparoskopie, diagnostisch","Obligatorische Bilddokumentation inbegriffen; max. zwei Zugänge.  Therapeutische chirurgische Laparoskopie siehe Kapitel [20].","","2007-04-01","2199-12-31","2007-01-08"
"19.183","D","=+ Zuschlag für Biopsie durch Laparoskop bei chirurgischer/gastroenterologischer, diagnostischer Laparoskopie, pro Gewebeprobe","Inkl. allf. Blutstillung.","","2001-01-01","2199-12-31","2001-11-08"
"19.184","D","=+ Zuschlag für Biopsie durch dritten Stichkanal/Instrument bei chirurgischer/gastroenterologischer, diagnostischer Laparoskopie","","","2001-01-01","2199-12-31","2001-11-08"
"19.185","D","Aszitespunktion/Peritonealpunktion/Peritoneale Abszesspunktion, diagnostisch, jede Methode","Inkl. allf. Lokalanästhesie.","","2001-01-01","2199-12-31","2001-11-08"
"19.186","D","Aszitespunktion/Peritonealpunktion/Peritoneale Abszesspunktion, therapeutisch, jede Methode","Inkl. allf. Lokalanästhesie.","","2001-01-01","2199-12-31","2001-11-08"
"19.187","D","Douglas Punktion (rektal/vaginal), diagnostisch","Inkl. allf. Spekula; operative Drainage, therapeutische Douglas Punktion siehe (20.1970).","","2001-01-01","2199-12-31","2001-11-08"
"19.19","D","Provokationstest/Toleranz-Induktion systemisch, erste Dosis","","","2004-01-01","2199-12-31","2001-11-08"
"19.191","D","=+ Provokationstest/Toleranz-Induktion systemisch, jede weitere Dosis","","","2004-01-01","2199-12-31","2001-11-08"
"20.001","D","Perkutanes Anlegen einer Laparostomie","","","2001-01-01","2199-12-31","2001-11-08"
"20.002","D","Anlegen einer Laparostomie, offen","","","2001-01-01","2199-12-31","2001-11-08"
"20.003","D","Verschluss einer offen angelegten Laparostomie","","","2001-01-01","2199-12-31","2001-11-08"
"20.004","D","Offene Drainage von Abszessen der Bauchdecke, extraperitoneal","Beinhaltet Débridement, Spülen, Einlegen Drain.   Gilt nicht für einfache Wundspreizung, die Bestandteil von 'Allgemeine Grundleistungen' ist.","","2001-01-01","2199-12-31","2001-11-08"
"20.005","D","Operative Versorgung bei Omphalozele","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.006","D","Plastische operative Versorgung an der Bauchdecke bei Prune-Belly-Syndrom","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.007","D","Operative Versorgung bei Laparoschisis, jede Methode","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.011","D","Laparoskopie (therapeutisch), Zugang für laparoskopische Eingriffe und Inspektion","Mindestens 3 Einstiche; inkl. obligater Inspektion der Bauchhöhle; inkl. Durchtrennung allf. strangförmiger Briden; inkl. allf. Bilddokumentation/Videodokumentation; gilt auch für allf. präperitonealen/retroperitonealen Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.012","D","+ Zuschlag für offene Laparoskopie/Pelviskopie (Mini-Laparotomie)","","","2001-01-01","2199-12-31","2001-11-08"
"20.013","D","=+ Cholezystektomie mittels Laparoskopie","","","2001-01-01","2199-12-31","2001-11-08"
"20.014","D","=+ Cholangiografie mittels Laparoskopie","Inkl. Bildgebung durch Operateur.","","2001-01-01","2199-12-31","2001-11-08"
"20.015","D","=+ Revision der Gallenwege mittels Laparoskopie","Beinhaltet Choledochotomie; inkl. allf. Steinextraktion.","","2001-01-01","2199-12-31","2001-11-08"
"20.016","D","=+ operative Versorgung bei gastrooesophagealer Refluxerkrankung mittels Laparoskopie","z.B. Fundoplicatio.","","2001-01-01","2199-12-31","2001-11-08"
"20.017","D","=+ operative Versorgung bei Pankreasprozessen mittels Laparoskopie","z.B. Pankreaspseudozyste.","","2001-01-01","2199-12-31","2001-11-08"
"20.018","D","=+ Versorgung einer Inguinalhernie/Femoralhernie, präperitoneal/transperitoneal, mittels Laparoskopie, pro Seite","Jede Methode; inkl. allf. Reposition; inkl. allf. Einlegen von Implantaten.","","2001-01-01","2199-12-31","2001-11-08"
"20.019","D","=+ Versorgung eines intraabdominal zugänglichen Abszesses mittels Laparoskopie","Inkl. allf. Débridement, Spülung, Drainage.","","2001-01-01","2199-12-31","2001-11-08"
"20.021","D","Manuelle Reposition einer Bauchwandhernie durch den Facharzt, als alleinige Leistung","","","2001-01-01","2199-12-31","2001-11-08"
"20.022","D","Operative Versorgung einer Inguinalhernie beim Neugeborenen, einseitig","","","2001-01-01","2199-12-31","2001-11-08"
"20.023","D","=+ Zuschlag bei inkarzerierter Hernie ohne Resektion von Darm bei operativer Versorgung einer Inguinalhernie","Inkl. Reposition.","","2001-01-01","2199-12-31","2001-11-08"
"20.024","D","=+ Darmresektion bei inkarzerierter Hernie bei operativer Versorgung einer Inguinalhernie","Ohne Durchführung einer Laparotomie.","","2001-01-01","2199-12-31","2001-11-08"
"20.025","D","Operative Versorgung einer Inguinalhernie beim Neugeborenen, beidseitig","","","2001-01-01","2199-12-31","2001-11-08"
"20.026","D","Operative Versorgung einer Inguinalhernie beim Kind bis 7 Jahre, einseitig","","","2001-01-01","2199-12-31","2001-11-08"
"20.027","D","=+ Zuschlag für Rezidivoperation, ohne/mit Netz, nach operativer Versorgung einer Inguinalhernie","","","2001-01-01","2199-12-31","2001-11-08"
"20.028","D","Operative Versorgung einer Inguinalhernie beim Kind bis 7 Jahre, beidseitig","","","2001-01-01","2199-12-31","2001-11-08"
"20.029","D","Operative Versorgung einer Inguinalhernie beim Mädchen von 8 bis 16 Jahre, einseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.029","D","Operative Versorgung einer Inguinalhernie beim Mädchen ab 7 bis 16 Jahre, einseitig","","","2006-04-01","2199-12-31","2007-09-25"
"20.03","D","Operative Versorgung einer Inguinalhernie beim Mädchen von 8 bis 16 Jahre, beidseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.03","D","Operative Versorgung einer Inguinalhernie beim Mädchen ab 7 bis 16 Jahre, beidseitig","","","2006-04-01","2199-12-31","2006-01-13"
"20.031","D","Operative Versorgung einer Inguinalhernie beim Knaben von 8 bis 16 Jahre, einseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.031","D","Operative Versorgung einer Inguinalhernie beim Knaben ab 7 bis 16 Jahre, einseitig","","","2006-04-01","2199-12-31","2006-01-13"
"20.032","D","Operative Versorgung einer Inguinalhernie beim Knaben von 8 bis 16 Jahre, beidseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.032","D","Operative Versorgung einer Inguinalhernie beim Knaben ab 7 bis 16 Jahre, beidseitig","","","2006-04-01","2199-12-31","2006-01-13"
"20.033","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen, tension-free, einseitig","z.B. Shouldice.","","2001-01-01","2009-02-28","2008-11-28"
"20.033","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen älter als 16 Jahre, tension-free, einseitig","z.B. Shouldice.","","2009-03-01","2199-12-31","2008-11-28"
"20.034","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen, tension-free, beidseitig","z.B. Shouldice.","","2001-01-01","2009-02-28","2008-11-28"
"20.034","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen älter als 16 Jahre, tension-free, beidseitig","z.B. Shouldice.","","2009-03-01","2199-12-31","2008-11-28"
"20.035","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen, jede Methode, exkl. tension-free, einseitig","","","2001-01-01","2009-02-28","2008-11-28"
"20.035","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen älter als 16 Jahre, jede Methode, exkl. tension-free, einseitig","","","2009-03-01","2199-12-31","2008-11-28"
"20.036","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen, jede Methode, exkl. tension-free, beidseitig","","","2001-01-01","2009-02-28","2008-11-28"
"20.036","D","Operative Versorgung einer Inguinalhernie beim Erwachsenen älter als 16 Jahre, jede Methode, exkl. tension-free, beidseitig","","","2009-03-01","2199-12-31","2008-11-28"
"20.037","D","Operative Versorgung einer Femoralhernie beim Kind bis 7 Jahre, einseitig","","","2001-01-01","2199-12-31","2001-11-08"
"20.038","D","=+ Zuschlag bei inkarzerierter Hernie ohne Resektion von Darm bei operativer Versorgung einer Femoralhernie","Inkl. Reposition.","","2001-01-01","2199-12-31","2001-11-08"
"20.039","D","=+ Darmresektion bei inkarzerierter Hernie bei operativer Versorgung einer Femoralhernie","Ohne Durchführung einer Laparotomie.","","2001-01-01","2199-12-31","2001-11-08"
"20.04","D","=+ Zuschlag für Rezidivoperation, ohne/mit Netz, nach operativer Versorgung einer Femoralhernie","","","2001-01-01","2199-12-31","2001-11-08"
"20.041","D","Operative Versorgung einer Femoralhernie beim Kind bis 7 Jahre, beidseitig","","","2001-01-01","2199-12-31","2001-11-08"
"20.042","D","Operative Versorgung einer Femoralhernie beim Mädchen von 8 bis 16 Jahre, einseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.042","D","Operative Versorgung einer Femoralhernie beim Mädchen ab 7 bis 16 Jahre, einseitig","","","2006-04-01","2199-12-31","2006-01-13"
"20.043","D","Operative Versorgung einer Femoralhernie beim Mädchen von 8 bis 16 Jahre, beidseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.043","D","Operative Versorgung einer Femoralhernie beim Mädchen ab 7 bis 16 Jahre, beidseitig","","","2006-04-01","2199-12-31","2006-01-13"
"20.044","D","Operative Versorgung einer Femoralhernie beim Knaben von 8 bis 16 Jahre, einseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.044","D","Operative Versorgung einer Femoralhernie beim Knaben ab 7  bis 16 Jahre, einseitig","","","2006-04-01","2007-12-31","2007-09-25"
"20.044","D","Operative Versorgung einer Femoralhernie beim Knaben ab 7 bis 16 Jahre, einseitig","","","2008-01-01","2199-12-31","2007-09-25"
"20.045","D","Operative Versorgung einer Femoralhernie beim Knaben von 8 bis 16 Jahre, beidseitig","","","2001-01-01","2006-03-31","2006-01-13"
"20.045","D","Operative Versorgung einer Femoralhernie beim Knaben ab 7  bis 16 Jahre, beidseitig","","","2006-04-01","2007-12-31","2007-09-25"
"20.045","D","Operative Versorgung einer Femoralhernie beim Knaben ab 7 bis 16 Jahre, beidseitig","","","2008-01-01","2199-12-31","2007-09-25"
"20.046","D","Operative Versorgung einer Femoralhernie beim Erwachsenen, Inguinalisation tension-free, einseitig","","","2001-01-01","2009-02-28","2008-11-28"
"20.046","D","Operative Versorgung einer Femoralhernie beim Erwachsenen älter als 16 Jahre, Inguinalisation tension-free, einseitig","","","2009-03-01","2199-12-31","2008-11-28"
"20.047","D","Operative Versorgung einer Femoralhernie beim Erwachsenen, Inguinalisation tension-free, beidseitig","","","2001-01-01","2009-02-28","2008-11-28"
"20.047","D","Operative Versorgung einer Femoralhernie beim Erwachsenen älter als 16 Jahre, Inguinalisation tension-free, beidseitig","","","2009-03-01","2199-12-31","2008-11-28"
"20.048","D","Operative Versorgung einer Femoralhernie beim Erwachsenen, jede Methode, exkl. tension-free, einseitig","","","2001-01-01","2009-02-28","2008-11-28"
"20.048","D","Operative Versorgung einer Femoralhernie beim Erwachsenen älter als 16 Jahre, jede Methode, exkl. tension-free, einseitig","","","2009-03-01","2199-12-31","2008-11-28"
"20.049","D","Operative Versorgung einer Femoralhernie beim Erwachsenen, jede Methode, exkl. tension-free, beidseitig","","","2001-01-01","2009-02-28","2008-11-28"
"20.049","D","Operative Versorgung einer Femoralhernie beim Erwachsenen älter als 16 Jahre, jede Methode, exkl. tension-free, beidseitig","","","2009-03-01","2199-12-31","2008-11-28"
"20.05","D","Operative Versorgung einer Nabelhernie","Operative Versorgung durch Nabeltrichter; gilt auch bei Inkarzeration ohne Resektion; inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.051","D","=+ Zuschlag für Rezidivoperation nach operativer Versorgung einer Nabelhernie","Inkl. allf. Netz.","","2001-01-01","2199-12-31","2001-11-08"
"20.052","D","=+ Darmresektion bei inkarzerierter Hernie bei operativer Versorgung einer Nabelhernie","","","2001-01-01","2199-12-31","2001-11-08"
"20.053","D","=+ Zuschlag bei inkarzerierter Hernie ohne Resektion von Darm bei operativer Versorgung einer Nabelhernie","","","2001-01-01","2199-12-31","2001-11-08"
"20.054","D","Operative Versorgung einer epigastrischen Hernie","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.055","D","=+ Zuschlag für Netz bei operativer Versorgung einer epigastrischen Hernie","","","2001-01-01","2199-12-31","2001-11-08"
"20.056","D","Andere Abdominalhernien, inkl. Narbenhernien (Länge+Breite), bis 5 cm","Inkl. Zugang; gilt nicht für intraabdominale Hernien.","","2001-01-01","2199-12-31","2001-11-08"
"20.057","D","=+ Zuschlag für Implantat bei Narbenhernie","z.B Netz.","","2001-01-01","2199-12-31","2001-11-08"
"20.058","D","Andere Abdominalhernien, inkl. Narbenhernien (Länge+Breite), 6 bis 15 cm","Inkl. Zugang; gilt nicht für intraabdominale Hernien.","","2001-01-01","2199-12-31","2001-11-08"
"20.059","D","Andere Abdominalhernien, inkl. Narbenhernien (Länge+Breite), mehr als 15 cm","Inkl. Zugang; gilt nicht für intraabdominale Hernien.","","2001-01-01","2199-12-31","2001-11-08"
"20.061","D","Lumbotomie und weitere extraperitoneale Zugänge zum Retroperitoneum, pro Seite","Inkl.Verschluss; gilt auch für Relumbotomie.","","2001-01-01","2199-12-31","2001-11-08"
"20.062","D","Laparotomie, als Zugang","Median, paramedian, quer; inkl. Verschluss; gilt auch für Relaparotomie.","","2001-01-01","2199-12-31","2001-11-08"
"20.063","D","=+ Anlegen eines Laparotomieverschlusses für repetitive Lavage/Laparostoma im Rahmen einer Laparotomie","Sog. Reissverschluss für repetitive Lavage (20.0800), Drainage/Débridement bei z.B. Pankreatitis (20.2790); inkl. spezifischen Verbandes; Wiedereröffnung und definitiver Verschluss siehe (20.0800).","","2001-01-01","2199-12-31","2001-11-08"
"20.071","D","Geschlossene Reposition einer Darminvagination, jede Methode","Obligatorisch mit bildgebender Methode durchgeführt und dokumentiert; inkl. Einlauf; inkl. Wartezeiten; inkl. Bildgebung.","","2001-01-01","2199-12-31","2001-11-08"
"20.072","D","Geschlossene Reposition eines Sigmavolvolus, jede Methode","Obligatorisch mit bildgebender Methode durchgeführt und dokumentiert; inkl. Einlauf; inkl. Einlage Dickdarmtubus; inkl. Wartezeiten; inkl. Bildgebung.","","2001-01-01","2199-12-31","2001-11-08"
"20.073","D","Perkutanes Anlegen einer peritonealen Drainage, kurzzeitig (Entfernung innerhalb von 24h), als alleinige Leistung","Inkl. allf. Bildgebung.","","2001-01-01","2199-12-31","2001-11-08"
"20.074","D","=+ Zuschlag für Lavagierung nach Anlegen einer peritonealen Drainage","","","2001-01-01","2199-12-31","2001-11-08"
"20.075","D","Perkutanes Anlegen einer peritonealen Drainage, langzeitig (Entfernung nach mehr als 24h), als alleinige Leistung","Inkl. Bildgebung.","","2001-01-01","2199-12-31","2001-11-08"
"20.076","D","=+ Zuschlag für Lavagierung nach Anlegen einer peritonealen Drainage","","","2001-01-01","2199-12-31","2001-11-08"
"20.077","D","Perkutanes Einlegen eines Peritonealdialysekatheters, kurzzeitig (Entfernung innerhalb von 24h)","","","2001-01-01","2199-12-31","2001-11-08"
"20.078","D","Perkutanes Einlegen eines Peritonealdialysekatheters, langzeitig (Entfernung nach mehr als 24h)","","","2001-01-01","2199-12-31","2001-11-08"
"20.079","D","Entfernen eines/r Peritonealdialysekatheters/peritonealen Drainage (Bestandteil von 'Allgemeine Grundleistungen')","","","2001-01-01","2199-12-31","2001-11-08"
"20.08","D","Peritoneallavagierung bei angelegtem Laparotomieverschluss zwecks repetitiver Lavagierung, inkl. provisorischer Wiederverschluss/definitiver Verschluss","Wiedereröffnung, Lavagierung, provisorischer Wiederverschluss; inkl. Nekroseabtragung/Débridement; Anlegen des Laparotomieverschlusses siehe (20.0630).","","2001-01-01","2199-12-31","2007-09-25"
"20.081","D","Exploration Bauchhöhle, als alleinige Leistung","Sog. Probelaparotomie; beinhaltet: Laparotomie, Inspektion, Palpation, allf. Lavage.","","2001-01-01","2199-12-31","2001-11-08"
"20.082","D","Lavage der Bauchhöhle","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.083","D","Staging bei malignem Lymphom, als alleinige Leistung exkl. Zugang","Sogenannte Staging Laparotomie gemäss Protokoll.  Inkl. Biopsien, Lymphknotenentnahmen, allf. Knochenmarksbiopsie, allf. Appendektomie, allf. Splenektomie.  Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.084","D","Operative Drainage eines intraperitonealen/extraperitonealen/retroperitonealen Abszesses","Gilt nicht für Douglas Abszess (20.1970); exkl. Lumbotomie (20.0610).","","2001-01-01","2199-12-31","2001-11-08"
"20.085","D","Omentektomie, als alleinige Leistung exkl. Zugang","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.086","D","Mesenterialzystenresektion","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.087","D","Entnahme und Bearbeitung eines Omentum-Lappens","Exkl. Laparotomie (20.0620).  Gilt als Transplantatentnahme.","","2001-01-01","2199-12-31","2001-11-08"
"20.088","D","Adhäsiolyse, Bridenlösung, einzelne strangförmige Briden, als alleinige Leistung exkl. Zugang","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.089","D","Adhäsiolyse, Bridenlösung, flächenhafte Verwachsung(en), als alleinige Leistung exkl. Zugang","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.09","D","Offene Versorgung bei intraabdominalen Hernien, Volvulus, Invagination, ohne Resektion","Exkl. Laparotomie (20.0620); inkl. allf. Fixation.","","2001-01-01","2199-12-31","2001-11-08"
"20.091","D","Entfernung eines kongenitalen Tumors des Mesenterialstiels","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.092","D","Enteroanastomose(n), als alleinige Leistung exkl. Zugang","z.B. bei Bridenileus; inkl. allf. Bridenlösung; inkl. allf. Resektion(en).  Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.101","D","Verschluss einer Zwerchfellhernie","Exkl. Laparotomie (20.0620); exkl. Thorakotomie (16.0350); exkl. Lumbotomie (20.0610).","","2001-01-01","2199-12-31","2001-11-08"
"20.102","D","Operative Versorgung bei kongenitaler Missbildung des Zwerchfells","Inkl. Laparotomie u/o Thorakotomie u/o Lumbotomie.","","2001-01-01","2199-12-31","2001-11-08"
"20.103","D","Gastrotomie zur Exploration","Inkl. allf. Biopsie(n), inkl. allf. Fremdkörperentfernung(en), inkl. allf. Polypektomie(n), unabhängig von Anzahl.  Gilt auch für Entfernung Bezoar, Gastrolith, exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.104","D","Gastrotomie/Duodenotomie zwecks Umstechung eines blutenden Ulkus","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.105","D","Gastrotomie zwecks lokaler Exzision eines Magentumors/Ulkus","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.106","D","Übernähen eines perforierten Magenulkus/Magenverletzung","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.107","D","Übernähen eines perforierten Duodenalulkus/Duodenalverletzung","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.108","D","Pylorotomie/operative Versorgung einer Pylorusstenose beim Säugling","Sog. Pyloromyotomie; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.109","D","Pyloroplastik, jede Methode","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.11","D","Gastrektomie partiell, Anastomose mit Oesophagus","Sog. proximale Gastrektomie; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.111","D","Gastrektomie partiell, Anastomose mit Duodenum","Billroth I, distale Gastrektomie/Gastropylorektomie; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.112","D","Gastrektomie partiell, Anastomose mit Jejunum","Billroth II; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.113","D","Gastrektomie partiell, übrige Anastomosen/Versorgungsformen","z.B. Roux; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.114","D","Gastrektomie, total","Jede Methode; inkl. Anastomosen; exkl. Laparotomie (20.0620); exkl. Tarifpositionen aus Kapitel [26] Lymphknoten.","","2001-01-01","2199-12-31","2001-11-08"
"20.115","D","=+ Intestinales Interponat/Magenersatz bei totaler Gastrektomie","Inkl. Entnahme des Interponates.","","2001-01-01","2199-12-31","2001-11-08"
"20.116","D","Vagotomie, selektiv/superselektiv, jede Methode","Inkl. allf. intraoperativer Elektrophysiologie; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.117","D","Anlegen einer Gastrostomie, offen","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.118","D","=+ Anlegen einer kontinenten Gastrostomie","","","2001-01-01","2199-12-31","2001-11-08"
"20.119","D","Wechsel eines Gastrostomietubus, offen","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.12","D","Verschluss einer Gastrostomie, operativ","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.121","D","Anlegen einer Gastroenterostomie, als alleinige Leistung exkl. Zugang","Gilt nicht für Gastroenterostomie bei Magenresektion.  Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.122","D","Operative Versorgung bei Hiatushernie","Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.123","D","Gastroplastik bei Adipositas, jede Methode","z.B. Banding; exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.124","D","Duodenotomie, als alleinige Leistung exkl. Zugang","Inkl. Mobilisierung des Duodenums.  Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.125","D","=+ Transduodenale ampulläre Sphinkterspaltung bei Duodenotomie","","","2001-01-01","2199-12-31","2001-11-08"
"20.126","D","=+ Resektion eines Duodenaltumors/Duodenalpolyps, offen, bei Duodenotomie","","","2001-01-01","2199-12-31","2001-11-08"
"20.127","D","Duodenektomie, partiell/total, als alleinige Leistung exkl. Zugang","Inkl. allf. Neuimplantation der Gallenwege und Pankreasgänge.  Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.128","D","Operative Versorgung bei Duodenalatresie","Gilt auch für operative Versorgung eines Pancreas anulare.  Exkl. Laparotomie (20.0620).","","2001-01-01","2199-12-31","2001-11-08"
"20.131","D","Appendektomie, jede Methode, als alleinige Leistung","Inkl. Zugang.","","2001-01-01","2199-12-31","2001-11-08"
"20.132","D","=+ Zuschlag bei Perforation/Drainage perityphlitischer Abszess","","","2001-01-01","2199-12-31","2007-09-25"
"20.133","D","(+) Appendektomie, sog. Gelegenheitsappendektomie, jede Methode, als Zuschlagsleistung","Nur bei Indikation gemäss Richtlinien Schweizerische Gesellschaft für Chirurgie (SGC).","","2001-01-01","2006-03-31","2006-01-13"
"20.133","D","(+) Appendektomie, sog. Gelegenheitsappendektomie, jede Methode, als Zuschlagsleistung","Nur bei Indikation gemäss Richtlinien Schweizerische Gesellschaft für Chirurgie ({SGC}).","","2006-04-01","2007-03-31","2007-01-08"
"20.133","D","(+) Appendektomie, sog. Gelegenheitsappendektomie, jede Methode, als Zuschlagsleistung","Nur bei Indikation gemäss Richtlinien Schweizerische Gesellschaft für Chirurgie (SGC).","","2007-04-01","2199-12-31","2007-01-08"
"20.134","D","Enterotomie zur Exploration","Inkl. allf. Biopsie(n), inkl. allf. Fremdkörperentfernung(en), inkl. allf. Polypektomie(n), inkl. allf. Umstechung einer Blutungsquelle, unabhängig von Anzahl.  Exkl. Laparotomie (20.0620)","","2001-01-01","2199-12-31","2001-11-08"
